datetime,price,consumption
2016-01-01 00:00:00,"23,86","9.400,3"
2016-01-01 01:00:00,"22,39","9.652,6"
2016-01-01 02:00:00,"20,59","9.357,8"
2016-01-01 03:00:00,"16,81","8.889,5"
2016-01-01 04:00:00,"17,41","10.235,5"
2016-01-01 05:00:00,"17,02","10.995,0"
2016-01-01 06:00:00,"15,86","11.448,6"
2016-01-01 07:00:00,"18,16","10.568,6"
2016-01-01 08:00:00,"17,73","9.811,5"
2016-01-01 09:00:00,"19,77","12.154,7"
2016-01-01 10:00:00,"23,75","13.051,4"
2016-01-01 11:00:00,"26,03","13.586,4"
2016-01-01 12:00:00,"27,06","12.914,5"
2016-01-01 13:00:00,"26,59","14.148,2"
2016-01-01 14:00:00,"25,00","15.336,6"
2016-01-01 15:00:00,"20,06","14.822,2"
2016-01-01 16:00:00,"19,43","15.003,9"
2016-01-01 17:00:00,"24,57","15.316,4"
2016-01-01 18:00:00,"33,11","15.363,9"
2016-01-01 19:00:00,"35,34","14.573,0"
2016-01-01 20:00:00,"33,07","14.739,5"
2016-01-01 21:00:00,"29,52","15.516,9"
2016-01-01 22:00:00,"30,10","14.269,4"
2016-01-01 23:00:00,"24,57","12.303,5"
2016-01-02 00:00:00,"22,20","11.827,9"
2016-01-02 01:00:00,"16,57","11.591,2"
2016-01-02 02:00:00,"15,35","11.749,3"
2016-01-02 03:00:00,"12,77","11.939,6"
2016-01-02 04:00:00,"11,27","12.506,6"
2016-01-02 05:00:00,"11,91","12.000,4"
2016-01-02 06:00:00,"12,62","12.143,5"
2016-01-02 07:00:00,"14,17","10.540,9"
2016-01-02 08:00:00,"17,73","11.794,8"
2016-01-02 09:00:00,"20,29","13.997,7"
2016-01-02 10:00:00,"24,30","13.998,2"
2016-01-02 11:00:00,"25,05","14.276,0"
2016-01-02 12:00:00,"29,31","13.708,7"
2016-01-02 13:00:00,"26,31","13.258,2"
2016-01-02 14:00:00,"22,63","13.466,9"
2016-01-02 15:00:00,"19,61","13.558,6"
2016-01-02 16:00:00,"20,65","14.338,9"
2016-01-02 17:00:00,"34,21","14.821,8"
2016-01-02 18:00:00,"42,23","15.200,2"
2016-01-02 19:00:00,"37,36","14.556,0"
2016-01-02 20:00:00,"32,84","13.664,8"
2016-01-02 21:00:00,"26,15","13.031,8"
2016-01-02 22:00:00,"30,62","12.231,5"
2016-01-02 23:00:00,"36,19","11.441,3"
2016-01-03 00:00:00,"19,65","11.550,9"
2016-01-03 01:00:00,"18,91","11.805,0"
2016-01-03 02:00:00,"14,64","12.647,2"
2016-01-03 03:00:00,"10,12","13.735,1"
2016-01-03 04:00:00,"7,14","12.868,7"
2016-01-03 05:00:00,"9,41","14.071,3"
2016-01-03 06:00:00,"4,14","12.864,3"
2016-01-03 07:00:00,"7,08","12.542,2"
2016-01-03 08:00:00,"11,40","11.677,6"
2016-01-03 09:00:00,"17,64","10.921,4"
2016-01-03 10:00:00,"19,99","10.474,0"
2016-01-03 11:00:00,"22,11","11.247,4"
2016-01-03 12:00:00,"22,68","11.707,0"
2016-01-03 13:00:00,"22,00","11.883,0"
2016-01-03 14:00:00,"19,89","11.653,4"
2016-01-03 15:00:00,"17,75","11.540,2"
2016-01-03 16:00:00,"18,76","12.290,2"
2016-01-03 17:00:00,"22,21","13.338,4"
2016-01-03 18:00:00,"26,76","12.549,7"
2016-01-03 19:00:00,"27,23","11.817,0"
2016-01-03 20:00:00,"25,33","11.312,6"
2016-01-03 21:00:00,"22,11","11.367,9"
2016-01-03 22:00:00,"22,57","10.751,7"
2016-01-03 23:00:00,"21,01","11.073,5"
2016-01-04 00:00:00,"13,78","10.009,0"
2016-01-04 01:00:00,"13,44","9.601,0"
2016-01-04 02:00:00,"11,46","10.310,9"
2016-01-04 03:00:00,"5,55","12.054,3"
2016-01-04 04:00:00,"5,00","12.107,0"
2016-01-04 05:00:00,"10,05","11.380,5"
2016-01-04 06:00:00,"19,11","11.178,2"
2016-01-04 07:00:00,"31,44","11.746,6"
2016-01-04 08:00:00,"36,31","15.145,3"
2016-01-04 09:00:00,"33,46","16.630,8"
2016-01-04 10:00:00,"33,24","16.845,5"
2016-01-04 11:00:00,"35,09","17.383,3"
2016-01-04 12:00:00,"35,00","16.766,9"
2016-01-04 13:00:00,"35,00","16.844,2"
2016-01-04 14:00:00,"34,94","17.038,5"
2016-01-04 15:00:00,"34,92","18.120,8"
2016-01-04 16:00:00,"38,00","18.538,0"
2016-01-04 17:00:00,"41,21","18.336,2"
2016-01-04 18:00:00,"42,95","16.880,4"
2016-01-04 19:00:00,"41,96","15.837,6"
2016-01-04 20:00:00,"34,94","14.694,3"
2016-01-04 21:00:00,"30,66","13.196,5"
2016-01-04 22:00:00,"30,00","12.795,1"
2016-01-04 23:00:00,"23,90","11.828,2"
2016-01-05 00:00:00,"25,03","10.671,7"
2016-01-05 01:00:00,"24,42","10.901,4"
2016-01-05 02:00:00,"22,34","11.491,2"
2016-01-05 03:00:00,"21,50","12.077,4"
2016-01-05 04:00:00,"20,00","13.832,1"
2016-01-05 05:00:00,"23,53","12.261,4"
2016-01-05 06:00:00,"28,96","12.308,2"
2016-01-05 07:00:00,"38,32","13.842,7"
2016-01-05 08:00:00,"41,45","15.137,5"
2016-01-05 09:00:00,"40,72","16.752,6"
2016-01-05 10:00:00,"40,66","16.750,4"
2016-01-05 11:00:00,"40,33","16.343,8"
2016-01-05 12:00:00,"38,25","15.943,4"
2016-01-05 13:00:00,"36,98","16.362,6"
2016-01-05 14:00:00,"34,91","15.756,9"
2016-01-05 15:00:00,"33,50","16.048,9"
2016-01-05 16:00:00,"35,10","16.033,9"
2016-01-05 17:00:00,"42,44","16.104,7"
2016-01-05 18:00:00,"42,94","14.747,9"
2016-01-05 19:00:00,"42,92","14.326,0"
2016-01-05 20:00:00,"38,35","13.495,8"
2016-01-05 21:00:00,"34,42","13.669,0"
2016-01-05 22:00:00,"32,99","12.148,1"
2016-01-05 23:00:00,"32,00","10.962,0"
2016-01-06 00:00:00,"26,62","10.763,9"
2016-01-06 01:00:00,"25,58","10.500,4"
2016-01-06 02:00:00,"24,59","12.144,2"
2016-01-06 03:00:00,"22,50","14.205,1"
2016-01-06 04:00:00,"23,16","13.073,7"
2016-01-06 05:00:00,"24,99","11.932,8"
2016-01-06 06:00:00,"26,62","11.971,6"
2016-01-06 07:00:00,"38,92","13.017,3"
2016-01-06 08:00:00,"41,96","13.116,1"
2016-01-06 09:00:00,"40,96","13.034,7"
2016-01-06 10:00:00,"39,13","12.926,9"
2016-01-06 11:00:00,"40,08","12.831,9"
2016-01-06 12:00:00,"40,73","12.678,1"
2016-01-06 13:00:00,"38,26","12.571,6"
2016-01-06 14:00:00,"35,44","12.944,2"
2016-01-06 15:00:00,"36,92","13.887,0"
2016-01-06 16:00:00,"41,28","14.646,8"
2016-01-06 17:00:00,"44,95","15.344,1"
2016-01-06 18:00:00,"46,90","13.638,3"
2016-01-06 19:00:00,"43,95","12.778,2"
2016-01-06 20:00:00,"39,94","12.593,1"
2016-01-06 21:00:00,"32,40","12.135,1"
2016-01-06 22:00:00,"33,51","11.256,2"
2016-01-06 23:00:00,"30,11","11.326,4"
2016-01-07 00:00:00,"26,41","11.521,7"
2016-01-07 01:00:00,"26,05","11.144,7"
2016-01-07 02:00:00,"24,93","11.059,0"
2016-01-07 03:00:00,"22,39","12.956,0"
2016-01-07 04:00:00,"22,32","13.893,9"
2016-01-07 05:00:00,"24,20","14.087,3"
2016-01-07 06:00:00,"31,00","13.159,3"
2016-01-07 07:00:00,"42,47","15.389,4"
2016-01-07 08:00:00,"42,97","16.257,6"
2016-01-07 09:00:00,"41,93","17.299,9"
2016-01-07 10:00:00,"41,62","17.983,2"
2016-01-07 11:00:00,"41,50","18.037,0"
2016-01-07 12:00:00,"40,66","17.393,9"
2016-01-07 13:00:00,"40,33","17.139,2"
2016-01-07 14:00:00,"36,51","17.304,7"
2016-01-07 15:00:00,"33,49","18.218,6"
2016-01-07 16:00:00,"34,19","18.067,4"
2016-01-07 17:00:00,"40,66","16.626,9"
2016-01-07 18:00:00,"40,80","15.099,3"
2016-01-07 19:00:00,"42,10","14.823,0"
2016-01-07 20:00:00,"36,50","13.273,2"
2016-01-07 21:00:00,"34,50","12.922,0"
2016-01-07 22:00:00,"33,49","11.953,6"
2016-01-07 23:00:00,"28,76","12.480,4"
2016-01-08 00:00:00,"24,36","9.326,2"
2016-01-08 01:00:00,"19,33","10.631,7"
2016-01-08 02:00:00,"16,10","9.486,9"
2016-01-08 03:00:00,"15,00","8.567,6"
2016-01-08 04:00:00,"15,00","8.319,0"
2016-01-08 05:00:00,"18,14","8.768,8"
2016-01-08 06:00:00,"25,21","10.289,3"
2016-01-08 07:00:00,"36,46","11.659,6"
2016-01-08 08:00:00,"39,53","11.665,0"
2016-01-08 09:00:00,"37,69","11.335,7"
2016-01-08 10:00:00,"37,66","11.297,6"
2016-01-08 11:00:00,"36,91","11.455,4"
2016-01-08 12:00:00,"36,13","10.849,6"
2016-01-08 13:00:00,"36,13","11.043,2"
2016-01-08 14:00:00,"32,99","11.755,9"
2016-01-08 15:00:00,"32,08","13.109,9"
2016-01-08 16:00:00,"37,16","14.544,3"
2016-01-08 17:00:00,"45,00","14.298,9"
2016-01-08 18:00:00,"46,97","14.207,0"
2016-01-08 19:00:00,"40,09","13.838,0"
2016-01-08 20:00:00,"34,61","11.627,9"
2016-01-08 21:00:00,"31,52","10.757,9"
2016-01-08 22:00:00,"32,50","9.888,7"
2016-01-08 23:00:00,"36,10","9.741,1"
2016-01-09 00:00:00,"31,11","8.386,5"
2016-01-09 01:00:00,"29,00","8.184,2"
2016-01-09 02:00:00,"24,30","8.163,4"
2016-01-09 03:00:00,"23,23","8.673,1"
2016-01-09 04:00:00,"21,96","10.999,3"
2016-01-09 05:00:00,"22,45","8.745,6"
2016-01-09 06:00:00,"23,07","7.974,3"
2016-01-09 07:00:00,"25,00","8.479,7"
2016-01-09 08:00:00,"32,11","8.972,4"
2016-01-09 09:00:00,"37,12","9.927,6"
2016-01-09 10:00:00,"36,13","11.733,0"
2016-01-09 11:00:00,"35,76","11.564,7"
2016-01-09 12:00:00,"34,06","10.546,3"
2016-01-09 13:00:00,"31,54","10.819,0"
2016-01-09 14:00:00,"27,92","11.760,9"
2016-01-09 15:00:00,"27,00","11.949,1"
2016-01-09 16:00:00,"30,50","11.836,4"
2016-01-09 17:00:00,"36,99","12.286,7"
2016-01-09 18:00:00,"36,80","11.419,1"
2016-01-09 19:00:00,"35,00","10.964,6"
2016-01-09 20:00:00,"29,00","10.781,6"
2016-01-09 21:00:00,"25,01","11.203,9"
2016-01-09 22:00:00,"25,10","11.267,7"
2016-01-09 23:00:00,"22,28","13.992,1"
2016-01-10 00:00:00,"15,58","10.173,8"
2016-01-10 01:00:00,"19,05","10.554,8"
2016-01-10 02:00:00,"16,96","10.560,9"
2016-01-10 03:00:00,"12,75","10.766,0"
2016-01-10 04:00:00,"10,81","11.426,6"
2016-01-10 05:00:00,"10,85","10.728,9"
2016-01-10 06:00:00,"9,85","9.703,4"
2016-01-10 07:00:00,"13,47","8.640,8"
2016-01-10 08:00:00,"16,24","8.466,1"
2016-01-10 09:00:00,"19,41","8.853,3"
2016-01-10 10:00:00,"20,12","9.827,9"
2016-01-10 11:00:00,"21,85","10.032,8"
2016-01-10 12:00:00,"22,93","10.759,9"
2016-01-10 13:00:00,"21,24","9.784,8"
2016-01-10 14:00:00,"20,53","9.771,5"
2016-01-10 15:00:00,"21,45","11.487,9"
2016-01-10 16:00:00,"23,92","12.353,0"
2016-01-10 17:00:00,"26,58","13.045,5"
2016-01-10 18:00:00,"35,00","12.895,3"
2016-01-10 19:00:00,"33,00","12.619,6"
2016-01-10 20:00:00,"30,66","11.789,0"
2016-01-10 21:00:00,"26,89","11.938,5"
2016-01-10 22:00:00,"26,93","10.963,2"
2016-01-10 23:00:00,"23,12","8.915,3"
2016-01-11 00:00:00,"21,95","10.317,6"
2016-01-11 01:00:00,"20,04","9.495,1"
2016-01-11 02:00:00,"19,78","9.534,8"
2016-01-11 03:00:00,"19,36","12.091,1"
2016-01-11 04:00:00,"19,56","12.895,9"
2016-01-11 05:00:00,"21,67","11.842,7"
2016-01-11 06:00:00,"28,50","11.439,8"
2016-01-11 07:00:00,"41,61","13.395,6"
2016-01-11 08:00:00,"45,93","14.587,4"
2016-01-11 09:00:00,"44,00","15.852,5"
2016-01-11 10:00:00,"41,94","16.253,1"
2016-01-11 11:00:00,"41,96","16.916,3"
2016-01-11 12:00:00,"37,96","16.754,4"
2016-01-11 13:00:00,"36,24","16.871,4"
2016-01-11 14:00:00,"33,57","17.350,6"
2016-01-11 15:00:00,"31,00","17.778,9"
2016-01-11 16:00:00,"32,00","18.497,9"
2016-01-11 17:00:00,"37,21","16.986,5"
2016-01-11 18:00:00,"42,88","15.595,2"
2016-01-11 19:00:00,"40,00","15.163,7"
2016-01-11 20:00:00,"33,09","13.259,1"
2016-01-11 21:00:00,"30,26","13.817,6"
2016-01-11 22:00:00,"33,18","12.659,9"
2016-01-11 23:00:00,"28,10","12.577,3"
2016-01-12 00:00:00,"21,51","10.997,4"
2016-01-12 01:00:00,"19,81","11.546,1"
2016-01-12 02:00:00,"19,10","12.117,3"
2016-01-12 03:00:00,"15,74","15.139,7"
2016-01-12 04:00:00,"13,78","16.140,5"
2016-01-12 05:00:00,"20,19","15.019,4"
2016-01-12 06:00:00,"24,38","12.720,5"
2016-01-12 07:00:00,"35,92","14.214,9"
2016-01-12 08:00:00,"40,50","17.148,5"
2016-01-12 09:00:00,"41,00","18.178,5"
2016-01-12 10:00:00,"38,66","17.783,9"
2016-01-12 11:00:00,"36,46","17.569,0"
2016-01-12 12:00:00,"35,00","17.583,6"
2016-01-12 13:00:00,"33,30","17.973,4"
2016-01-12 14:00:00,"32,21","18.040,7"
2016-01-12 15:00:00,"33,00","18.664,6"
2016-01-12 16:00:00,"36,08","19.046,5"
2016-01-12 17:00:00,"41,94","18.146,7"
2016-01-12 18:00:00,"46,99","17.432,0"
2016-01-12 19:00:00,"45,39","16.914,3"
2016-01-12 20:00:00,"38,08","15.457,6"
2016-01-12 21:00:00,"30,51","14.917,0"
2016-01-12 22:00:00,"29,93","14.125,3"
2016-01-12 23:00:00,"26,24","11.965,5"
2016-01-13 00:00:00,"21,00","10.927,6"
2016-01-13 01:00:00,"19,66","12.307,5"
2016-01-13 02:00:00,"18,13","12.777,1"
2016-01-13 03:00:00,"15,76","13.623,0"
2016-01-13 04:00:00,"18,05","13.812,0"
2016-01-13 05:00:00,"20,83","12.577,8"
2016-01-13 06:00:00,"29,88","12.600,9"
2016-01-13 07:00:00,"46,83","14.470,8"
2016-01-13 08:00:00,"47,05","16.870,4"
2016-01-13 09:00:00,"47,39","17.479,2"
2016-01-13 10:00:00,"46,82","17.799,5"
2016-01-13 11:00:00,"46,50","17.458,1"
2016-01-13 12:00:00,"45,80","17.204,9"
2016-01-13 13:00:00,"41,34","17.341,0"
2016-01-13 14:00:00,"39,02","17.585,1"
2016-01-13 15:00:00,"37,44","17.947,3"
2016-01-13 16:00:00,"39,58","18.170,5"
2016-01-13 17:00:00,"43,00","17.814,9"
2016-01-13 18:00:00,"50,07","17.084,2"
2016-01-13 19:00:00,"49,98","17.346,2"
2016-01-13 20:00:00,"41,10","15.057,3"
2016-01-13 21:00:00,"34,15","14.084,5"
2016-01-13 22:00:00,"38,09","13.446,1"
2016-01-13 23:00:00,"36,00","10.904,2"
2016-01-14 00:00:00,"26,40","11.664,3"
2016-01-14 01:00:00,"23,06","11.694,8"
2016-01-14 02:00:00,"22,22","11.648,1"
2016-01-14 03:00:00,"22,03","11.201,4"
2016-01-14 04:00:00,"22,53","11.307,9"
2016-01-14 05:00:00,"23,90","11.811,5"
2016-01-14 06:00:00,"33,18","12.898,8"
2016-01-14 07:00:00,"44,41","13.835,0"
2016-01-14 08:00:00,"46,94","15.015,8"
2016-01-14 09:00:00,"46,30","15.115,4"
2016-01-14 10:00:00,"47,51","15.023,2"
2016-01-14 11:00:00,"47,21","15.014,8"
2016-01-14 12:00:00,"48,37","14.467,3"
2016-01-14 13:00:00,"50,00","14.094,1"
2016-01-14 14:00:00,"45,70","13.583,1"
2016-01-14 15:00:00,"42,99","14.509,8"
2016-01-14 16:00:00,"42,34","14.610,1"
2016-01-14 17:00:00,"47,52","13.953,8"
2016-01-14 18:00:00,"54,10","15.132,5"
2016-01-14 19:00:00,"53,90","15.159,6"
2016-01-14 20:00:00,"47,28","14.812,6"
2016-01-14 21:00:00,"34,37","13.933,7"
2016-01-14 22:00:00,"35,51","13.734,9"
2016-01-14 23:00:00,"30,16","11.527,8"
2016-01-15 00:00:00,"35,64","10.454,4"
2016-01-15 01:00:00,"28,00","11.086,7"
2016-01-15 02:00:00,"24,36","11.297,1"
2016-01-15 03:00:00,"23,50","10.110,2"
2016-01-15 04:00:00,"22,94","11.533,9"
2016-01-15 05:00:00,"27,00","10.352,9"
2016-01-15 06:00:00,"33,40","11.327,9"
2016-01-15 07:00:00,"42,69","12.503,2"
2016-01-15 08:00:00,"47,52","12.290,2"
2016-01-15 09:00:00,"48,00","12.763,6"
2016-01-15 10:00:00,"48,00","12.751,5"
2016-01-15 11:00:00,"46,95","12.213,2"
2016-01-15 12:00:00,"44,00","12.044,8"
2016-01-15 13:00:00,"42,05","12.141,3"
2016-01-15 14:00:00,"39,99","11.996,1"
2016-01-15 15:00:00,"37,65","12.216,1"
2016-01-15 16:00:00,"38,00","12.206,4"
2016-01-15 17:00:00,"45,26","11.630,7"
2016-01-15 18:00:00,"48,04","12.393,8"
2016-01-15 19:00:00,"49,98","12.022,7"
2016-01-15 20:00:00,"46,00","11.915,9"
2016-01-15 21:00:00,"42,70","12.115,7"
2016-01-15 22:00:00,"42,10","10.745,2"
2016-01-15 23:00:00,"40,50","10.590,7"
2016-01-16 00:00:00,"32,10","12.916,2"
2016-01-16 01:00:00,"29,31","13.382,4"
2016-01-16 02:00:00,"25,58","13.175,4"
2016-01-16 03:00:00,"24,73","12.932,9"
2016-01-16 04:00:00,"24,08","12.812,6"
2016-01-16 05:00:00,"25,32","12.970,3"
2016-01-16 06:00:00,"24,77","12.627,5"
2016-01-16 07:00:00,"27,61","12.010,6"
2016-01-16 08:00:00,"33,27","12.461,6"
2016-01-16 09:00:00,"38,75","13.122,2"
2016-01-16 10:00:00,"40,35","13.813,6"
2016-01-16 11:00:00,"39,00","13.901,0"
2016-01-16 12:00:00,"37,06","13.188,2"
2016-01-16 13:00:00,"36,06","13.407,5"
2016-01-16 14:00:00,"33,32","13.906,2"
2016-01-16 15:00:00,"32,10","13.252,8"
2016-01-16 16:00:00,"34,10","12.855,2"
2016-01-16 17:00:00,"39,77","14.343,5"
2016-01-16 18:00:00,"49,50","13.706,3"
2016-01-16 19:00:00,"52,56","14.696,9"
2016-01-16 20:00:00,"44,78","13.909,1"
2016-01-16 21:00:00,"39,24","12.639,7"
2016-01-16 22:00:00,"41,95","12.763,7"
2016-01-16 23:00:00,"40,06","12.003,8"
2016-01-17 00:00:00,"37,86","10.478,0"
2016-01-17 01:00:00,"34,60","10.504,8"
2016-01-17 02:00:00,"32,12","10.478,4"
2016-01-17 03:00:00,"29,01","10.251,7"
2016-01-17 04:00:00,"24,37","10.204,0"
2016-01-17 05:00:00,"24,36","10.085,8"
2016-01-17 06:00:00,"27,64","10.080,4"
2016-01-17 07:00:00,"29,99","10.081,3"
2016-01-17 08:00:00,"32,40","9.812,1"
2016-01-17 09:00:00,"34,56","9.995,6"
2016-01-17 10:00:00,"37,06","10.417,8"
2016-01-17 11:00:00,"38,10","10.617,4"
2016-01-17 12:00:00,"38,56","10.980,2"
2016-01-17 13:00:00,"36,20","10.220,7"
2016-01-17 14:00:00,"34,88","10.587,5"
2016-01-17 15:00:00,"32,45","10.547,6"
2016-01-17 16:00:00,"31,94","11.177,7"
2016-01-17 17:00:00,"39,49","11.798,7"
2016-01-17 18:00:00,"47,84","12.317,5"
2016-01-17 19:00:00,"51,81","12.996,6"
2016-01-17 20:00:00,"46,50","11.755,9"
2016-01-17 21:00:00,"40,87","11.248,5"
2016-01-17 22:00:00,"40,63","10.854,6"
2016-01-17 23:00:00,"38,79","10.857,9"
2016-01-18 00:00:00,"38,14","11.981,5"
2016-01-18 01:00:00,"35,66","12.617,0"
2016-01-18 02:00:00,"31,92","12.830,4"
2016-01-18 03:00:00,"25,94","12.978,7"
2016-01-18 04:00:00,"23,51","12.590,6"
2016-01-18 05:00:00,"31,21","12.643,0"
2016-01-18 06:00:00,"39,30","13.518,4"
2016-01-18 07:00:00,"51,23","15.698,4"
2016-01-18 08:00:00,"49,98","15.958,1"
2016-01-18 09:00:00,"50,54","15.959,3"
2016-01-18 10:00:00,"50,50","15.968,0"
2016-01-18 11:00:00,"51,01","15.941,5"
2016-01-18 12:00:00,"50,37","15.520,7"
2016-01-18 13:00:00,"52,99","15.465,1"
2016-01-18 14:00:00,"54,20","15.515,7"
2016-01-18 15:00:00,"52,06","15.287,2"
2016-01-18 16:00:00,"49,66","15.139,9"
2016-01-18 17:00:00,"62,55","15.491,0"
2016-01-18 18:00:00,"73,07","16.068,1"
2016-01-18 19:00:00,"66,37","15.747,7"
2016-01-18 20:00:00,"55,14","14.986,2"
2016-01-18 21:00:00,"51,80","15.239,8"
2016-01-18 22:00:00,"49,98","13.690,4"
2016-01-18 23:00:00,"46,75","13.109,3"
2016-01-19 00:00:00,"39,80","13.474,9"
2016-01-19 01:00:00,"36,79","14.109,9"
2016-01-19 02:00:00,"35,87","13.971,3"
2016-01-19 03:00:00,"32,00","13.960,8"
2016-01-19 04:00:00,"31,83","13.651,5"
2016-01-19 05:00:00,"38,88","13.846,0"
2016-01-19 06:00:00,"43,47","15.786,2"
2016-01-19 07:00:00,"54,10","17.569,2"
2016-01-19 08:00:00,"65,71","16.700,1"
2016-01-19 09:00:00,"65,35","16.656,6"
2016-01-19 10:00:00,"64,54","16.599,2"
2016-01-19 11:00:00,"62,01","16.196,5"
2016-01-19 12:00:00,"58,98","16.051,2"
2016-01-19 13:00:00,"58,53","15.748,6"
2016-01-19 14:00:00,"55,81","15.698,0"
2016-01-19 15:00:00,"55,50","15.332,9"
2016-01-19 16:00:00,"56,21","15.261,6"
2016-01-19 17:00:00,"70,07","16.545,8"
2016-01-19 18:00:00,"90,08","15.289,4"
2016-01-19 19:00:00,"78,91","14.959,6"
2016-01-19 20:00:00,"60,03","17.509,4"
2016-01-19 21:00:00,"53,03","16.955,9"
2016-01-19 22:00:00,"49,74","14.767,5"
2016-01-19 23:00:00,"45,00","14.791,6"
2016-01-20 00:00:00,"42,21","12.432,0"
2016-01-20 01:00:00,"39,68","12.435,5"
2016-01-20 02:00:00,"36,64","12.145,4"
2016-01-20 03:00:00,"34,47","11.967,5"
2016-01-20 04:00:00,"33,49","11.848,2"
2016-01-20 05:00:00,"37,27","12.385,9"
2016-01-20 06:00:00,"42,04","14.143,1"
2016-01-20 07:00:00,"55,08","16.007,6"
2016-01-20 08:00:00,"61,08","15.398,1"
2016-01-20 09:00:00,"62,50","15.190,8"
2016-01-20 10:00:00,"64,64","15.372,7"
2016-01-20 11:00:00,"61,58","15.152,8"
2016-01-20 12:00:00,"58,60","14.471,1"
2016-01-20 13:00:00,"57,80","14.401,9"
2016-01-20 14:00:00,"54,95","15.415,0"
2016-01-20 15:00:00,"52,42","17.175,2"
2016-01-20 16:00:00,"72,01","13.355,6"
2016-01-20 17:00:00,"103,18","13.325,9"
2016-01-20 18:00:00,"127,65","14.022,4"
2016-01-20 19:00:00,"93,62","13.916,2"
2016-01-20 20:00:00,"67,62","13.775,1"
2016-01-20 21:00:00,"60,33","13.271,6"
2016-01-20 22:00:00,"52,32","13.054,7"
2016-01-20 23:00:00,"46,57","13.501,6"
2016-01-21 00:00:00,"41,73","13.465,3"
2016-01-21 01:00:00,"40,10","13.165,7"
2016-01-21 02:00:00,"38,53","13.137,3"
2016-01-21 03:00:00,"37,33","12.688,1"
2016-01-21 04:00:00,"36,62","12.113,4"
2016-01-21 05:00:00,"38,41","13.151,5"
2016-01-21 06:00:00,"43,91","15.097,2"
